fid,id,left,top,right,bottom
7426,71454,780761.0548063321,5820567.973052206,780811.0548063321,5820617.973052206
7427,71455,780761.0548063321,5820517.973052206,780811.0548063321,5820567.973052206
7428,71456,780761.0548063321,5820467.973052206,780811.0548063321,5820517.973052206
7429,71457,780761.0548063321,5820417.973052206,780811.0548063321,5820467.973052206
7430,71458,780761.0548063321,5820367.973052206,780811.0548063321,5820417.973052206
7431,71459,780761.0548063321,5820317.973052206,780811.0548063321,5820367.973052206
7432,71460,780761.0548063321,5820267.973052206,780811.0548063321,5820317.973052206
7433,71461,780761.0548063321,5820217.973052206,780811.0548063321,5820267.973052206
7434,71462,780761.0548063321,5820167.973052206,780811.0548063321,5820217.973052206
7435,71463,780761.0548063321,5820117.973052206,780811.0548063321,5820167.973052206
7436,71464,780761.0548063321,5820067.973052206,780811.0548063321,5820117.973052206
7437,71465,780761.0548063321,5820017.973052206,780811.0548063321,5820067.973052206
7438,71466,780761.0548063321,5819967.973052206,780811.0548063321,5820017.973052206
7439,71467,780761.0548063321,5819917.973052206,780811.0548063321,5819967.973052206
7440,71468,780761.0548063321,5819867.973052206,780811.0548063321,5819917.973052206
7441,71469,780761.0548063321,5819817.973052206,780811.0548063321,5819867.973052206
7442,71470,780761.0548063321,5819767.973052206,780811.0548063321,5819817.973052206
7443,71471,780761.0548063321,5819717.973052206,780811.0548063321,5819767.973052206
7444,71472,780761.0548063321,5819667.973052206,780811.0548063321,5819717.973052206
7445,71473,780761.0548063321,5819617.973052206,780811.0548063321,5819667.973052206
7446,71474,780761.0548063321,5819567.973052206,780811.0548063321,5819617.973052206
7447,71475,780761.0548063321,5819517.973052206,780811.0548063321,5819567.973052206
7448,71476,780761.0548063321,5819467.973052206,780811.0548063321,5819517.973052206
7449,71477,780761.0548063321,5819417.973052206,780811.0548063321,5819467.973052206
7450,71478,780761.0548063321,5819367.973052206,780811.0548063321,5819417.973052206
7451,71479,780761.0548063321,5819317.973052206,780811.0548063321,5819367.973052206
7452,71480,780761.0548063321,5819267.973052206,780811.0548063321,5819317.973052206
7453,71481,780761.0548063321,5819217.973052206,780811.0548063321,5819267.973052206
7454,71482,780761.0548063321,5819167.973052206,780811.0548063321,5819217.973052206
7455,71483,780761.0548063321,5819117.973052206,780811.0548063321,5819167.973052206
7456,71484,780761.0548063321,5819067.973052206,780811.0548063321,5819117.973052206
7457,71485,780761.0548063321,5819017.973052206,780811.0548063321,5819067.973052206
7458,71486,780761.0548063321,5818967.973052206,780811.0548063321,5819017.973052206
7459,71487,780761.0548063321,5818917.973052206,780811.0548063321,5818967.973052206
7460,71488,780761.0548063321,5818867.973052206,780811.0548063321,5818917.973052206
7461,71489,780761.0548063321,5818817.973052206,780811.0548063321,5818867.973052206
7462,71490,780761.0548063321,5818767.973052206,780811.0548063321,5818817.973052206
7463,71491,780761.0548063321,5818717.973052206,780811.0548063321,5818767.973052206
7464,71492,780761.0548063321,5818667.973052206,780811.0548063321,5818717.973052206
7465,71493,780761.0548063321,5818617.973052206,780811.0548063321,5818667.973052206
7466,71494,780761.0548063321,5818567.973052206,780811.0548063321,5818617.973052206
7467,71495,780761.0548063321,5818517.973052206,780811.0548063321,5818567.973052206
7468,71496,780761.0548063321,5818467.973052206,780811.0548063321,5818517.973052206
7469,71497,780761.0548063321,5818417.973052206,780811.0548063321,5818467.973052206
7470,71498,780761.0548063321,5818367.973052206,780811.0548063321,5818417.973052206
7471,71499,780761.0548063321,5818317.973052206,780811.0548063321,5818367.973052206
7472,71500,780761.0548063321,5818267.973052206,780811.0548063321,5818317.973052206
7473,71501,780761.0548063321,5818217.973052206,780811.0548063321,5818267.973052206
7474,71502,780761.0548063321,5818167.973052206,780811.0548063321,5818217.973052206
7475,71503,780761.0548063321,5818117.973052206,780811.0548063321,5818167.973052206
7476,71504,780761.0548063321,5818067.973052206,780811.0548063321,5818117.973052206
7477,71505,780761.0548063321,5818017.973052206,780811.0548063321,5818067.973052206
7478,71506,780761.0548063321,5817967.973052206,780811.0548063321,5818017.973052206
7479,71507,780761.0548063321,5817917.973052206,780811.0548063321,5817967.973052206
7480,71508,780761.0548063321,5817867.973052206,780811.0548063321,5817917.973052206
7481,71509,780761.0548063321,5817817.973052206,780811.0548063321,5817867.973052206
7482,71510,780761.0548063321,5817767.973052206,780811.0548063321,5817817.973052206
7483,71511,780761.0548063321,5817717.973052206,780811.0548063321,5817767.973052206
7484,71512,780761.0548063321,5817667.973052206,780811.0548063321,5817717.973052206
7485,71513,780761.0548063321,5817617.973052206,780811.0548063321,5817667.973052206
7486,71514,780761.0548063321,5817567.973052206,780811.0548063321,5817617.973052206
7487,71515,780761.0548063321,5817517.973052206,780811.0548063321,5817567.973052206
7488,71516,780761.0548063321,5817467.973052206,780811.0548063321,5817517.973052206
7489,71517,780761.0548063321,5817417.973052206,780811.0548063321,5817467.973052206
7490,71518,780761.0548063321,5817367.973052206,780811.0548063321,5817417.973052206
7491,71519,780761.0548063321,5817317.973052206,780811.0548063321,5817367.973052206
7492,71520,780761.0548063321,5817267.973052206,780811.0548063321,5817317.973052206
7493,71521,780761.0548063321,5817217.973052206,780811.0548063321,5817267.973052206
7494,71522,780761.0548063321,5817167.973052206,780811.0548063321,5817217.973052206
7495,71523,780761.0548063321,5817117.973052206,780811.0548063321,5817167.973052206
7496,71524,780761.0548063321,5817067.973052206,780811.0548063321,5817117.973052206
7497,71525,780761.0548063321,5817017.973052206,780811.0548063321,5817067.973052206
7498,71526,780761.0548063321,5816967.973052206,780811.0548063321,5817017.973052206
7499,71527,780761.0548063321,5816917.973052206,780811.0548063321,5816967.973052206
7500,71528,780761.0548063321,5816867.973052206,780811.0548063321,5816917.973052206
7501,71529,780761.0548063321,5816817.973052206,780811.0548063321,5816867.973052206
7502,71530,780761.0548063321,5816767.973052206,780811.0548063321,5816817.973052206
7503,71531,780761.0548063321,5816717.973052206,780811.0548063321,5816767.973052206
7504,71532,780761.0548063321,5816667.973052206,780811.0548063321,5816717.973052206
7505,71533,780761.0548063321,5816617.973052206,780811.0548063321,5816667.973052206
7506,71534,780761.0548063321,5816567.973052206,780811.0548063321,5816617.973052206
7507,71535,780761.0548063321,5816517.973052206,780811.0548063321,5816567.973052206
7508,71536,780761.0548063321,5816467.973052206,780811.0548063321,5816517.973052206
7509,71537,780761.0548063321,5816417.973052206,780811.0548063321,5816467.973052206
7510,71538,780761.0548063321,5816367.973052206,780811.0548063321,5816417.973052206
7511,71539,780761.0548063321,5816317.973052206,780811.0548063321,5816367.973052206
7512,71540,780761.0548063321,5816267.973052206,780811.0548063321,5816317.973052206
7513,71541,780761.0548063321,5816217.973052206,780811.0548063321,5816267.973052206
7514,71542,780761.0548063321,5816167.973052206,780811.0548063321,5816217.973052206
7515,71543,780761.0548063321,5816117.973052206,780811.0548063321,5816167.973052206
7516,71544,780761.0548063321,5816067.973052206,780811.0548063321,5816117.973052206
7517,71545,780761.0548063321,5816017.973052206,780811.0548063321,5816067.973052206
7518,71546,780761.0548063321,5815967.973052206,780811.0548063321,5816017.973052206
7519,71547,780761.0548063321,5815917.973052206,780811.0548063321,5815967.973052206
7520,71548,780761.0548063321,5815867.973052206,780811.0548063321,5815917.973052206
7521,71549,780761.0548063321,5815817.973052206,780811.0548063321,5815867.973052206
7522,71550,780761.0548063321,5815767.973052206,780811.0548063321,5815817.973052206
7523,71551,780761.0548063321,5815717.973052206,780811.0548063321,5815767.973052206
7524,71552,780761.0548063321,5815667.973052206,780811.0548063321,5815717.973052206
7525,71553,780761.0548063321,5815617.973052206,780811.0548063321,5815667.973052206
7526,71554,780761.0548063321,5815567.973052206,780811.0548063321,5815617.973052206
7527,71555,780761.0548063321,5815517.973052206,780811.0548063321,5815567.973052206
7528,71556,780761.0548063321,5815467.973052206,780811.0548063321,5815517.973052206
7529,71557,780761.0548063321,5815417.973052206,780811.0548063321,5815467.973052206
7530,71558,780761.0548063321,5815367.973052206,780811.0548063321,5815417.973052206
7531,71559,780761.0548063321,5815317.973052206,780811.0548063321,5815367.973052206
7532,71560,780761.0548063321,5815267.973052206,780811.0548063321,5815317.973052206
7533,71561,780761.0548063321,5815217.973052206,780811.0548063321,5815267.973052206
7534,71562,780761.0548063321,5815167.973052206,780811.0548063321,5815217.973052206
7535,71563,780761.0548063321,5815117.973052206,780811.0548063321,5815167.973052206
7536,71564,780761.0548063321,5815067.973052206,780811.0548063321,5815117.973052206
7537,71565,780761.0548063321,5815017.973052206,780811.0548063321,5815067.973052206
7538,71566,780761.0548063321,5814967.973052206,780811.0548063321,5815017.973052206
7539,71567,780761.0548063321,5814917.973052206,780811.0548063321,5814967.973052206
7540,71568,780761.0548063321,5814867.973052206,780811.0548063321,5814917.973052206
7541,71569,780761.0548063321,5814817.973052206,780811.0548063321,5814867.973052206
7542,71570,780761.0548063321,5814767.973052206,780811.0548063321,5814817.973052206
7543,71571,780761.0548063321,5814717.973052206,780811.0548063321,5814767.973052206
7544,71572,780761.0548063321,5814667.973052206,780811.0548063321,5814717.973052206
7545,71573,780761.0548063321,5814617.973052206,780811.0548063321,5814667.973052206
7546,71574,780761.0548063321,5814567.973052206,780811.0548063321,5814617.973052206
7547,71575,780761.0548063321,5814517.973052206,780811.0548063321,5814567.973052206
7548,71576,780761.0548063321,5814467.973052206,780811.0548063321,5814517.973052206
7549,71577,780761.0548063321,5814417.973052206,780811.0548063321,5814467.973052206
7550,71578,780761.0548063321,5814367.973052206,780811.0548063321,5814417.973052206
7551,71579,780761.0548063321,5814317.973052206,780811.0548063321,5814367.973052206
7552,71580,780761.0548063321,5814267.973052206,780811.0548063321,5814317.973052206
7553,71581,780761.0548063321,5814217.973052206,780811.0548063321,5814267.973052206
7554,71582,780761.0548063321,5814167.973052206,780811.0548063321,5814217.973052206
7555,71583,780761.0548063321,5814117.973052206,780811.0548063321,5814167.973052206
7556,71584,780761.0548063321,5814067.973052206,780811.0548063321,5814117.973052206
7557,71585,780761.0548063321,5814017.973052206,780811.0548063321,5814067.973052206
7558,71586,780761.0548063321,5813967.973052206,780811.0548063321,5814017.973052206
7559,71587,780761.0548063321,5813917.973052206,780811.0548063321,5813967.973052206
7560,71588,780761.0548063321,5813867.973052206,780811.0548063321,5813917.973052206
7561,71589,780761.0548063321,5813817.973052206,780811.0548063321,5813867.973052206
7562,71590,780761.0548063321,5813767.973052206,780811.0548063321,5813817.973052206
7563,71591,780761.0548063321,5813717.973052206,780811.0548063321,5813767.973052206
7564,71592,780761.0548063321,5813667.973052206,780811.0548063321,5813717.973052206
7565,71593,780761.0548063321,5813617.973052206,780811.0548063321,5813667.973052206
7566,71594,780761.0548063321,5813567.973052206,780811.0548063321,5813617.973052206
7567,71595,780761.0548063321,5813517.973052206,780811.0548063321,5813567.973052206
7568,71596,780761.0548063321,5813467.973052206,780811.0548063321,5813517.973052206
7569,71597,780761.0548063321,5813417.973052206,780811.0548063321,5813467.973052206
7570,71598,780761.0548063321,5813367.973052206,780811.0548063321,5813417.973052206
7571,71599,780761.0548063321,5813317.973052206,780811.0548063321,5813367.973052206
7572,71600,780761.0548063321,5813267.973052206,780811.0548063321,5813317.973052206
7573,71601,780761.0548063321,5813217.973052206,780811.0548063321,5813267.973052206
7574,71975,780811.0548063321,5834817.973052206,780861.0548063321,5834867.973052206
7575,71976,780811.0548063321,5834767.973052206,780861.0548063321,5834817.973052206
7576,71977,780811.0548063321,5834717.973052206,780861.0548063321,5834767.973052206
7577,71978,780811.0548063321,5834667.973052206,780861.0548063321,5834717.973052206
7578,71979,780811.0548063321,5834617.973052206,780861.0548063321,5834667.973052206
7579,71980,780811.0548063321,5834567.973052206,780861.0548063321,5834617.973052206
7580,71981,780811.0548063321,5834517.973052206,780861.0548063321,5834567.973052206
7581,71982,780811.0548063321,5834467.973052206,780861.0548063321,5834517.973052206
7582,71983,780811.0548063321,5834417.973052206,780861.0548063321,5834467.973052206
7583,71984,780811.0548063321,5834367.973052206,780861.0548063321,5834417.973052206
7584,71985,780811.0548063321,5834317.973052206,780861.0548063321,5834367.973052206
7585,71986,780811.0548063321,5834267.973052206,780861.0548063321,5834317.973052206
7586,71987,780811.0548063321,5834217.973052206,780861.0548063321,5834267.973052206
7587,71988,780811.0548063321,5834167.973052206,780861.0548063321,5834217.973052206
7588,71989,780811.0548063321,5834117.973052206,780861.0548063321,5834167.973052206
7589,71990,780811.0548063321,5834067.973052206,780861.0548063321,5834117.973052206
7590,71991,780811.0548063321,5834017.973052206,780861.0548063321,5834067.973052206
7591,71992,780811.0548063321,5833967.973052206,780861.0548063321,5834017.973052206
7592,71993,780811.0548063321,5833917.973052206,780861.0548063321,5833967.973052206
7593,72061,780811.0548063321,5830517.973052206,780861.0548063321,5830567.973052206
